Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 10:38:20 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

149	27,865025191	1,62882	0,02442	772,01051482	1,60490042067
149,5	28,060634257	1,65446	0,019536	776,991259915	1,59461253159
150	28,647995906	1,67399	0,021978	791,892447285	1,5646064112
150,5	28,909342445	1,68254	0,00732601	798,496070378	1,55166699745
151	29,170154533	1,69475	0,019536	805,069626682	1,53899732264
151,5	29,69231316	1,70574	0,030525	818,179942428	1,51433680508
152	29,953125248	1,7094	0,021978	824,703011214	1,50235901064
152,5	30,214471787	1,72161	0,00732601	831,222305669	1,49057597655
153	30,801833436	1,72161	0,02442	845,810737076	1,46486671981
153,5	30,997442502	1,7326	0,037851	850,649468106	1,45653415003
154	31,584804151	1,74115	0,01221	865,119072584	1,43217279478
154,5	31,845616239	1,74725	0,00976801	871,515098244	1,4216621175
155	32,367774866	1,75702	0,020757	884,265855138	1,4011623233
155,5	32,628586954	1,76557	0,028083	890,60727119	1,39118558772
156	32,889933493	1,77167	0,020757	896,943170877	1,38135841849
156,5	33,41209212	1,78144	0,00854701	909,545992567	1,36221808476
157	33,672904208	1,78266	0,02442	915,812729678	1,35289667838
157,5	34,260265857	1,79121	0,025641	929,856042235	1,33246432106
158	34,521077945	1,79365	0,013431	936,060593377	1,32363226138
158,5	34,782424484	1,78877	0,00732601	942,258402961	1,31492592277
159	35,304583111	1,78632	0,023199	954,582506061	1,29794961895
159,5	35,565395199	1,8022	0,017094	960,708624311	1,28967302744
160	35,826207287	1,79853	0,019536	966,814835776	1,28152770743
160,5	36,413568936	1,78755	0,023199	980,492771881	1,26365031496
161	36,674915475	1,78877	0,01221	986,545730205	1,25589717949
161,5	37,196539651	1,78632	0,015873	998,565397455	1,24078002618
162	37,45788619	1,77534	0,019536	1004,55648685	1,2333801197
162,5	37,718698278	1,76801	0,023199	1010,51448794	1,22610810116
163	38,240856905	1,76313	0,014652	1022,3796519	1,21187857925
163,5	38,501668993	1,75214	0,014652	1028,2744244	1,20493126212
164	39,089030642	1,73993	0,020757	1041,47153287	1,18966285769
164,5	39,350377181	1,72161	0,00976801	1047,30848389	1,18303252485
165	39,741595313	1,71184	0,017094	1056,00524507	1,17328962691
165,5	40,133347896	1,69841	0,032967	1064,66455286	1,16374683149
166	40,394159984	1,6862	0,019536	1070,40197536	1,15750907465
166,5	40,916318611	1,66545	0,010989	1081,82180562	1,14529028124
167	41,17766515	1,64591	0,018315	1087,50388479	1,13930627498
167,5	41,438477238	1,63126	0,028083	1093,15178705	1,13341990991
168	41,960635865	1,60928	0,025641	1104,39097868	1,12188529599
168,5	42,221447953	1,58486	0,010989	1109,97053133	1,1162458507
169	42,482794492	1,55678	0,01221	1115,53844704	1,11067440417
169,5	43,06962169	1,53358	0,023199	1127,95589618	1,09844720365
170	43,330968229	1,51282	0,021978	1133,44806712	1,09312463089
170,5	43,853126856	1,49328	0,017094	1144,35043735	1,08271029535
171	44,113938944	1,47375	0,017094	1149,76050708	1,0776157229
171,5	44,374751032	1,45543	0,019536	1155,1467527	1,0725909908
172	44,896909659	1,42857	0,013431	1165,85823995	1,06273640958
172,5	45,158256198	1,40781	0,017094	1171,18316052	1,05790455478
173	45,745617847	1,38339	0,020757	1183,06153002	1,04728280699
173,5	46,006429935	1,36142	0,020757	1188,29621501	1,04266931456
174	46,528588562	1,33211	0,00854701	1198,70220943	1,03361784958
174,5	46,78940065	1,31258	0,018315	1203,86265222	1,02918717323
175	47,050747189	1,28571	0,030525	1209,00864772	1,02480656555
175,5	47,572371365	1,26252	0,025641	1219,20427925	1,0162365906
176	47,833717904	1,23932	0,010989	1224,27459591	1,01202786053
176,5	48,094529992	1,21734	0,00854701	1229,30914978	1,00788316773
177	48,616688619	1,19536	0,028083	1239,31192218	0,999748310189
177,5	48,877500707	1,17216	0,021978	1244,26969516	0,995764828813
178	49,464862356	1,15018	0,019536	1255,34027522	0,986983389646
178,5	49,726208895	1,12943	0,019536	1260,22378906	0,983158714155
179	49,987020983	1,10745	0,020757	1265,07117645	0,979391533899
179,5	50,50917961	1,08547	0,00976801	1274,69700941	0,971995690626
180	50,769991698	1,06227	0,013431	1279,46540304	0,968373194817
180,5	51,096541259	1,04274	0,035409	1285,39827749	0,963903578915
181	51,618699886	1,02442	0,019536	1294,79821057	0,956905863699
181,5	51,814308952	1,00244	0,00976801	1298,29193081	0,954330817745
182	52,401670601	0,979243	0,023199	1308,69153623	0,946747163635
182,5	52,662482689	0,959707	0,026862	1313,2653487	0,943449852863
183	52,923829228	0,940171	0,023199	1317,82123788	0,940188217027
183,5	53,380250382	0,916972	0,00732601	1325,71192818	0,934592179236
184	53,706799943	0,892552	0,018315	1331,30577843	0,93066523114
184,5	54,163221097	0,869353	0,026862	1339,05184895	0,925281572159
185	54,489770658	0,837607	0,023199	1344,54170999	0,921503580583
185,5	54,750582746	0,794872	0,00976801	1348,89504813	0,918529578498
186	55,337944395	0,750916	0,00732601	1358,5964917	0,911970557532
186,5	55,534087912	0,722833	0,031746	1361,80444121	0,909822264125
187	56,1211823355	0,705739	0,030525	1371,31091252	0,903515015219
187,5	56,3822082039	0,692308	0,015873	1375,4913703	0,900769010081
188	56,6432340723	0,673993	0,00732601	1379,64327986	0,898058228591
188,5	57,1652858091	0,655678	0,017094	1387,86111024	0,892740628623
189	57,4263116775	0,64591	0,029304	1391,9268605	0,890132976923
189,5	57,6873375459	0,628816	0,010989	1395,96372143	0,887558882066
190	58,2746457498	0,616606	0,00732601	1404,9405989	0,881887818582
190,5	58,5356716182	0,614164	0,021978	1408,88299398	0,879420083354
191	58,7966974866	0,617827	0,030525	1412,7961478	0,876984271176
191,5	59,3187492234	0,617827	0,00976801	1420,53440743	0,872206962058
192	59,5797750918	0,620269	0,00610501	1424,35935262	0,869864755494
