Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:25:15 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

162	52,07512104	0,00610501	0,00976801	1302,92667833	0,950936089194
162,5	52,597279667	0,00610501	0,00976801	1312,12444302	0,944270192197
163	52,858091755	0,00610501	0,013431	1316,67785528	0,941004661872
163,5	53,380250382	0,00610501	0,00854701	1325,71192818	0,934592179236
164	53,641596921	0,00610501	0,00854701	1330,19228894	0,931444280875
164,5	54,163221097	0,00610501	0,00732601	1339,05184895	0,925281572159
165	54,489770658	0,00610501	0,00732601	1344,54170999	0,921503580583
165,5	55,011929285	0,00610501	0,00976801	1353,22927065	0,915587644218
166	55,272741373	0,00610501	0,00976801	1357,52656087	0,912689324622
166,5	55,7949	0,00610501	0,00732601	1366,04532662	0,906997722447
167	56,0559258684	0,00610501	0,01221	1370,26134758	0,904207071294
167,5	56,5779776052	0,00610501	0,00854701	1378,60798359	0,898732645356
168	56,9042599407	0,00610501	0,00854701	1383,76655503	0,895382241674
168,5	57,4263116775	0,00610501	0,013431	1391,9268605	0,890132976923
169	57,6873375459	0,00610501	0,00976801	1395,96372143	0,887558882066
169,5	58,2093892827	0,00610501	0,00976801	1403,95044076	0,882509783844
170	58,4704151511	0,00610501	0,010989	1407,90013339	0,880034009953
170,5	58,9924668879	0,00610501	0,01221	1415,71177472	0,875178141573
171	59,3187492234	0,00610501	0,00854701	1420,53440743	0,872206962058
171,5	59,8408009602	0,00610501	0,00976801	1428,15473534	0,867553052437
172	60,2323397628	0,00610501	0,00732601	1433,79220766	0,864141954028
172,5	60,6238785654	0,00610501	0,00732601	1439,36272408	0,860797614996
173	60,8849044338	0,00610501	0,00854701	1443,03907537	0,858604608251
173,5	61,4069561706	0,00610501	0,00976801	1450,3018518	0,854304914847
174	61,7332385061	0,00610501	0,00976801	1454,77998278	0,85167517746
174,5	62,1900337758	0,00610501	0,00976801	1460,97007516	0,848066651786
175	62,5163161113	0,00610501	0,00732601	1465,33473828	0,845540590578
175,5	63,0383678481	0,00610501	0,00854701	1472,21929912	0,841586576634
176	63,2993937165	0,00610501	0,00854701	1475,61578141	0,839649464047
176,5	63,8214454533	0,00610501	0,01221	1482,31679726	0,835853713785
177	64,0824713217	0,00610501	0,00854701	1485,62119175	0,83399456529
177,5	64,6045230585	0,00610501	0,00976801	1492,13741093	0,830352480223
178	64,8655489269	0,00610501	0,00976801	1495,34910038	0,82856906102
178,5	65,4528571308	0,00610501	0,00732601	1502,4618263	0,824646575581
179	65,7138829992	0,00488401	0,00976801	1505,57240885	0,822942817441
179,5	66,235934736	0,00610501	0,00854701	1511,69976593	0,819607191803
180	66,7579864728	0,00610501	0,00732601	1517,70162282	0,816365998015
180,5	67,0190123412	0,00610501	0,01221	1520,65533258	0,814780294691
181	67,2800382096	0,00610501	0,00854701	1523,57748126	0,813217585087
181,5	67,8020899464	0,00610501	0,010989	1529,32685343	0,810160363838
182	68,1283722819	0,00610501	0,00732601	1532,85576721	0,808295226796
182,5	68,6504240187	0,00610501	0,00854701	1538,39858587	0,805382955612
183	68,9114498871	0,00610501	0,00976801	1541,12212979	0,803959644762
183,5	69,4335016239	0,00610501	0,00854701	1546,47320416	0,801177800347
184	69,6945274923	0,00610501	0,01221	1549,10062354	0,799818927944
184,5	70,2165792291	0,00610501	0,00854701	1554,25895407	0,797164460113
185	70,4776050975	0,00610501	0,00732601	1556,78975815	0,795868545197
